image_file,main_categories,sub_categories
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\609_jpg.rf.92c1dfd3217991fe03647f35f9ffbe43.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\147_jpg.rf.92ee665ab8f4a902d857e670c90fa234.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\609_jpg.rf.9319db09bd997beac42c2cd29f9d72d7.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\469_jpg.rf.9325f2f341e4c44f7a2cbc0b5f24c668.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\505_jpg.rf.93226a9a2985abdeccb827230891cf07.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\456_jpg.rf.9346a42354669e32de73244866fd58ac.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\97_jpg.rf.92ffcbe8b4f7da16eb16097e161173b0.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\411_jpg.rf.933d07980a640ce2c76cf0ac92d308bd.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\131_jpg.rf.9348086f9bbb9203f8761282ce863148.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\92_jpg.rf.9346cbe5f452f90d00e9649eb6570686.jpg,Road & Infrastructure Issues,Potholes; Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\images-39_jpg.rf.93ae21356f3275104305e753f8596402.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\268_jpg.rf.9381fbe46c7c1b0d3578dc5c486bac68.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\435_jpg.rf.939a31895667d692e3912fc7423a7f69.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\358_jpg.rf.93b168323c8127449f66cec91f32f530.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\365_jpg.rf.93d33ce9924a1670335b961b43946e00.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\305_jpg.rf.93c84493a169605d173e15748a102d1d.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\118_jpg.rf.9418fb4031bd40de693ce0ebb003d6da.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\360_F_62428316_YadJgaZPAd5zAYon66irfVRME5PDs5YH-1_jpg.rf.941d3ad1c4111d9734a482f68d9e52bd.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\147_jpg.rf.94219b392c95b6652cf62fbc89b523c3.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\269_jpg.rf.94205a042e8b427d4aaae24dcbaf352c.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\149_jpg.rf.94481d0c7b238c305ac65644e5f4be8e.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\225_jpg.rf.941a6e11749b00bf867afd556ee5c831.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\87_jpg.rf.94a11d76ff8b5e97b86ee66c70d8e338.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\561_jpg.rf.9449e2549f6d12ed36f4724623ccdb76.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\249_jpg.rf.94bfbbcbdbb20d1767f441c1db744fca.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\373_jpg.rf.94e87e13d595bc51020c4a91ca4b7ffc.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\143_jpg.rf.94cbffc8fc9199d8f3bbedb53030b1cc.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\65_jpg.rf.9501276a23e418c21bcf519ad1ab210c.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\road-hump-500x500_jpg.rf.94a3d9d2ac3e6f64a6d89c0e686febaf.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\17_jpg.rf.9528350bfe12440952b33f6fa53021d2.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\513_jpg.rf.9533506dd92285e1c1564c66bcfc72f8.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\494_jpg.rf.9503244af83ee69a44d9ee691260af32.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\336_jpg.rf.952c381c60e16ef7d46a70f8d7961c8f.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\389_jpg.rf.9546d107f58ad2a0a3d267a7c0a4685b.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\325_jpg.rf.9583ba754510e0a5e0ea743c4557ae37.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\360_F_62428316_YadJgaZPAd5zAYon66irfVRME5PDs5YH-1_jpg.rf.95a4211d17f7ce24233f6af2bbb375ce.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\526_jpg.rf.956671cbd262f3b79fafafc3a36ff537.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\496_jpg.rf.95b095d37ca179c9627a385587458626.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\65_jpg.rf.9584bbd1ffe787cbe2b89f5e49ae0e6d.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\401_jpg.rf.95ba872a1f1276ffcd0c00fa54ff79db.jpg,Road & Infrastructure Issues,Potholes; Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\195_jpg.rf.95f939428f46e30302dd1ec023b69240.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\603_jpg.rf.95fd00ff29833781df38a6bdd7c00aa0.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\118_jpg.rf.961d9e830f1ac096566830ed4459b07d.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\16_jpg.rf.95fa353d6aedc48ab51c7ec931e2580b.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\391_jpg.rf.95fbc259ad23b988bfa6f9f4e4d71dee.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\164_jpg.rf.96206448648c4940d114367b03ef2c12.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\264_jpg.rf.9624ee0950c2061e1b4369c1327eaa3e.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\531_jpg.rf.96279f5cda3d2e7c09c861db5d198ab9.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\559_jpg.rf.96306b0c3ced2dc6086218ec8c0971cb.jpg,Road & Infrastructure Issues,Potholes; Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\333_jpg.rf.9631183dd2e320e6b9880a7e13d8f1e7.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\183_jpg.rf.964b712ae19d41fbf34fb222137762f8.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\508_jpg.rf.963aa7ce64e55e19703a94bcf6bdfcf6.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\508_jpg.rf.9676e939a7c232d5597fc08a378d2f69.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\311_jpg.rf.9677bbc9f4cc1ac38e9e20c73bc8b34c.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\391_jpg.rf.967e5a4a6a2ad7a306805f8b77935f53.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\432_jpg.rf.96d8d47167480284fdc38f8cbf524617.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\454_jpg.rf.96c5ec778bfe0503726dfd62645b6a28.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\557_jpg.rf.96eb9a626737131e9e669393cb3c871c.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\88_jpg.rf.9748f7464a26cec825763b70c1e51337.jpg,Road & Infrastructure Issues,Potholes; Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\294_jpg.rf.975f58eb3457e203263bb3cd2dc131f4.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\266_jpg.rf.972ed1d5e675e132a9d3b067aec4b2ea.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\301_jpg.rf.975bd053493bcf0eab639442b1a5f170.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\411_jpg.rf.9754fa42adad0453ed2863761963f06a.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\106_jpg.rf.96fe30911f181de32d6d26d3f38ab7a9.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\341_jpg.rf.9783f902acfbcd6d03aee8ef8d6f4908.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\images-36_jpg.rf.9769458b654a6c3c5d7b31788e504849.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\297_jpg.rf.97a11e56eb947f2979c5a3bfbf8994ef.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\91_jpg.rf.97a71f503c583a635016cdb119331680.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\download_jpg.rf.97c1288b77f205d2d96379ef0feaefa4.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\589_jpg.rf.97b47b5aaa20759b107b1e74d19cd7f3.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\484_jpg.rf.97685e19a0c368747b6519df67da4706.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\49_jpg.rf.97b72c4a9aead3d1be1a7dcc5963417f.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\464_jpg.rf.97d73e6f713dff77153b88160e257537.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\images-21_jpg.rf.97d7d8ffef89b1de32dba94e45c2f166.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\438_jpg.rf.97d759b351ee984b3c45b07e5a459278.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\419_jpg.rf.97da54d3a7cb52fb162e2199aa4dab40.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\198_jpg.rf.97ea678246b824bd751c1268c7506e18.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\249_jpg.rf.98040caf36604868e793763f4e2f6246.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\5ef5e3a95305d80001192b6c_jpg.rf.97ed6896d63b3efe0d93082e03712a2b.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\158_jpg.rf.97fcd1770ed1bb6486a1d3bd383785db.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\road-hump-500x500_jpg.rf.980c02a328a2e3d580075b5b68d8e85d.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\559_jpg.rf.981d99e3943c5799fbc3f79d01eb63d6.jpg,Road & Infrastructure Issues,Potholes; Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\images-21_jpg.rf.98101744d19ce6e84014f818bab66342.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\133_jpg.rf.9813b0a9efe8df1bcd8110527d413c50.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\images-6_jpg.rf.9814d3dc88ec52289ac0e83c28c60e31.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\269_jpg.rf.98448e9aeebe5a4ca66c1f01fde96dbd.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\467_jpg.rf.983e870ebec6a3880b070ef8441e45be.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\images-28_jpg.rf.98461743f77685b5e1af699cc6abb62d.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\608_jpg.rf.984221978a2c85e970e93ac0c50a0dcd.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\288_jpg.rf.988cb637abd8f764856e8f2aa9025e71.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\156_jpg.rf.986d8108030e3fbe5ee3a6f38231a0b2.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\619_jpg.rf.98a7c54428eddafae5238f14903308cc.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\513_jpg.rf.98b028dfbd7b3c351f61fc4d09e3d23b.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\326_jpg.rf.98ee5a154dc3f9d36ecee6d8e78aa853.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\135_jpg.rf.98d4f4a0281e0f6aa5fcb00a9a6e555e.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\544_jpg.rf.98b75ca2114a66c6d5c5e80c4859816d.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\565_jpg.rf.993f49cf990ec37cc37f5193fd2f280c.jpg,Road & Infrastructure Issues,Potholes; Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\images-14_jpg.rf.9948b86e9f711d5a15d9385d2c83c3e5.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\290_jpg.rf.99988a83d73fff477d3ac8abd706de4a.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\392_jpg.rf.98b675d883e81f3815df312d0fb0e4d9.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\18_jpg.rf.99517d47eb5a5dab009f688f7d4fc4ff.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\473_jpg.rf.99cd0d6aa7bf1944d47c05957520ea8b.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\490_jpg.rf.99ecc3457aabe4a03afc6ef29d8a8d6f.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\302_jpg.rf.99b9dff9a20e6c953d4ae3b9bcd6e1f8.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\121_jpg.rf.99cd9c1596539e0eef96f21788d10960.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\403_jpg.rf.99f26dc2a471ec5dd6621036576e5785.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\316_jpg.rf.99f7d747834767233b191a6c43099c27.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\171_jpg.rf.99f5666f0fd2d25066a2a4b6355c95d0.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\426_jpg.rf.9a0063be799a5611af0b9b9e5b98ea90.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\461_jpg.rf.9a0e312550174d98e0d4eab037c35a4f.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\304_jpg.rf.9a0e3fab137b6c70e3cfb30d5c80a8ee.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\64_jpg.rf.9a163e67308b7b6580c3c48f9346d09e.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\speed_humps_l1_jpg.rf.9a1e65cd172a991962ed586ad15c542d.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\images-5_jpg.rf.9a13170afb24e46ace9c086de0da9fa2.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\423_jpg.rf.9a8b10d2a7e6e7340eda2b01764f4bb2.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\speed-hump-ahead-yellow-stripes-260nw-780891661_jpeg_jpg.rf.9a3281508cc06005611d201deebc1c54.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\252_jpg.rf.9a3960adaef734b3f1335b70572f6ae3.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\330_jpg.rf.9a8cdffb5b37bbb4f2acc89fa9361074.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\332_jpg.rf.9af4f010300d1101d338d7f919f337cb.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\451_jpg.rf.9ab1ada5a0d5b7fb0a95d4d25d6da12d.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\89_jpg.rf.9ae2fa69b0d3a5e0f4308f1b48f88b7b.jpg,Road & Infrastructure Issues,Potholes
